year,code,name,大数据
2017,sz002164,宁波东力,0
2017,sz300423,鲁亿通,0
2017,sz000038,深大通,1
2017,sz000678,襄阳轴承,0
2017,sz300283,温州宏丰,0
2017,sz002355,兴民智通,1
2017,sz000032,深桑达Ａ,1
2017,sz300610,晨化股份,0
2017,sz002759,天际股份,1
2017,sz002752,昇兴股份,1
2017,sz002322,理工环科,1
2017,sz000030,富奥股份,0
2017,sz600780,通宝能源,0
2017,sz600993,马应龙,0
2017,sz000752,西藏发展,1
2017,sz000700,模塑科技,0
2017,sz002281,光迅科技,1
2017,sz002495,佳隆股份,0
2017,sz002405,四维图新,1
2017,sz002091,江苏国泰,0
2017,sz603168,莎普爱思,0
2017,sz002731,萃华珠宝,0
2017,sz002892,科力尔,0
2017,sz200054,建车B,0
2017,sz600123,兰花科创,1
2017,sz600573,惠泉啤酒,0
2017,sz601106,*ST一重,1
2017,sz603139,康惠制药,1
2017,sz603611,诺力股份,0
2017,sz603896,寿仙谷,1
2017,sz002909,集泰股份,0
2017,sz002780,三夫户外,0
2017,sz002067,景兴纸业,0
2017,sz000955,欣龙控股,0
2017,sz002332,仙琚制药,0
2017,sz603567,珍宝岛,1
2017,sz002813,路畅科技,1
2017,sz300145,中金环境,1
2017,sz002112,三变科技,0
2017,sz603090,宏盛股份,0
2017,sz603960,克来机电,0
2017,sz002697,红旗连锁,1
2017,sz002546,新联电子,1
2017,sz002462,嘉事堂,0
2017,sz002651,利君股份,0
2017,sz300404,博济医药,0
2017,sz002455,百川股份,0
2017,sz002553,南方轴承,0
2017,sz000767,漳泽电力,0
2017,sz600638,新黄浦,0
2017,sz000938,紫光股份,1
2017,sz300377,赢时胜,1
2017,sz600225,*ST松江,1
2017,sz600869,智慧能源,1
2017,sz002473,*ST圣莱,0
2017,sz600289,ST信通,1
2017,sz600694,大商股份,1
2017,sz300208,恒顺众昇,1
2017,sz002829,星网宇达,1
2017,sz000886,海南高速,0
2017,sz603557,起步股份,0
2017,sz002855,捷荣技术,0
2017,sz002715,登云股份,0
2017,sz002565,顺灏股份,0
2017,sz300081,恒信东方,1
2017,sz300733,西菱动力,0
2017,sz300261,雅本化学,0
2017,sz300362,天翔环境,1
2017,sz300187,永清环保,0
2017,sz600185,格力地产,0
2017,sz603315,福鞍股份,0
2017,sz300687,赛意信息,1
2017,sz603328,依顿电子,0
2017,sz603895,天永智能,1
2017,sz002199,东晶电子,0
2017,sz002098,浔兴股份,1
2017,sz002869,金溢科技,1
2017,sz300477,合纵科技,0
2017,sz300721,怡达股份,0
2017,sz300050,世纪鼎利,1
2017,sz300426,唐德影视,0
2017,sz300010,立思辰,1
2017,sz300124,汇川技术,0
2017,sz600238,海南椰岛,1
2017,sz600532,宏达矿业,0
2017,sz600919,江苏银行,1
2017,sz603813,原尚股份,0
2017,sz300364,中文在线,1
2017,sz300123,亚光科技,1
2017,sz300177,中海达,1
2017,sz300153,科泰电源,1
2017,sz300531,优博讯,1
2017,sz002755,东方新星,0
2017,sz002849,威星智能,1
2017,sz002743,富煌钢构,0
2017,sz002856,美芝股份,0
2017,sz000040,东旭蓝天,0
2017,sz000498,山东路桥,0
2017,sz002828,贝肯能源,0
2017,sz600083,博信股份,0
2017,sz002646,青青稞酒,1
2017,sz601595,上海电影,0
2017,sz603920,世运电路,0
2017,sz002675,东诚药业,0
2017,sz300098,高新兴,1
2017,sz300315,掌趣科技,0
2017,sz300467,迅游科技,1
2017,sz300048,合康新能,0
2017,sz300518,盛讯达,0
2017,sz300566,激智科技,0
2017,sz601166,兴业银行,1
2017,sz603011,合锻智能,1
2017,sz603133,碳元科技,0
2017,sz002808,苏州恒久,0
2017,sz603277,银都股份,0
2017,sz603686,龙马环卫,1
2017,sz002775,文科园林,0
2017,sz300312,邦讯技术,1
2017,sz300267,尔康制药,0
2017,sz300667,必创科技,1
2017,sz002089,新 海 宜,1
2017,sz002610,爱康科技,1
2017,sz002163,中航三鑫,0
2017,sz300175,朗源股份,0
2017,sz300151,昌红科技,1
2017,sz300425,环能科技,0
2017,sz300581,晨曦航空,0
2017,sz300005,探路者,0
2017,sz600721,百花村,0
2017,sz002766,索菱股份,1
2017,sz601226,华电重工,1
2017,sz002866,传艺科技,0
2017,sz002721,金一文化,0
2017,sz002623,亚玛顿,0
2017,sz002479,富春环保,1
2017,sz002852,道道全,0
2017,sz300355,蒙草生态,1
2017,sz300030,阳普医疗,1
2017,sz300337,银邦股份,0
2017,sz300359,全通教育,1
2017,sz300191,潜能恒信,1
2017,sz002227,奥 特 迅,1
2017,sz300209,天泽信息,1
2017,sz300318,博晖创新,0
2017,sz300367,东方网力,1
2017,sz600128,弘业股份,0
2017,sz300628,亿联网络,0
2017,sz600778,友好集团,1
2017,sz300565,科信技术,1
2017,sz603320,迪贝电气,0
2017,sz603690,至纯科技,0
2017,sz300605,恒锋信息,1
2017,sz002435,长江润发,1
2017,sz002823,凯中精密,0
2017,sz002280,联络互动,1
2017,sz300093,金刚玻璃,1
2017,sz300599,雄塑科技,0
2017,sz300607,拓斯达,0
2017,sz000523,广州浪奇,0
2017,sz002756,永兴特钢,0
2017,sz002889,东方嘉盛,1
2017,sz600481,双良节能,0
2017,sz002802,洪汇新材,0
2017,sz603223,恒通股份,1
2017,sz300382,斯莱克,0
2017,sz300512,中亚股份,0
2017,sz300028,金亚科技,1
2017,sz002298,中电鑫龙,1
2017,sz000603,盛达矿业,0
2017,sz300502,新易盛,1
2017,sz300148,天舟文化,1
2017,sz600758,红阳能源,1
2017,sz603421,鼎信通讯,1
2017,sz002420,毅昌股份,0
2017,sz603676,卫信康,0
2017,sz000976,华铁股份,0
2017,sz300452,山河药辅,0
2017,sz300292,吴通控股,1
2017,sz300550,和仁科技,1
2017,sz300289,利德曼,0
2017,sz300163,先锋新材,1
2017,sz300543,朗科智能,0
2017,sz002403,爱仕达,1
2017,sz300126,锐奇股份,0
2017,sz300096,易联众,1
2017,sz002529,海源机械,0
2017,sz002712,思美传媒,0
2017,sz002753,永东股份,0
2017,sz600797,浙大网新,1
2017,sz601669,中国电建,1
2017,sz603218,日月股份,0
2017,sz002001,新 和 成,0
2017,sz300652,雷迪克,0
2017,sz002250,联化科技,0
2017,sz002681,奋达科技,1
2017,sz002522,浙江众成,0
2017,sz300097,智云股份,0
2017,sz002040,南 京 港,0
2017,sz002685,华东重机,1
2017,sz300298,三诺生物,1
2017,sz300602,飞荣达,1
2017,sz300601,康泰生物,0
2017,sz300504,天邑股份,1
2017,sz300084,海默科技,1
2017,sz300716,国立科技,0
2017,sz300689,澄天伟业,0
2017,sz002779,中坚科技,0
2017,sz300499,高澜股份,0
2017,sz300686,智动力,0
2017,sz002082,万邦德,0
2017,sz300171,东富龙,0
2017,sz002126,银轮股份,0
2017,sz603016,新宏泰,0
2017,sz002346,柘中股份,0
2017,sz000799,酒鬼酒,0
2017,sz300613,富瀚微,0
2017,sz300422,博世科,0
2017,sz300230,永利股份,0
2017,sz002515,金字火腿,1
2017,sz002517,恺英网络,1
2017,sz002871,伟隆股份,0
2017,sz300344,太空智造,1
2017,sz601566,九牧王,1
2017,sz300678,中科信息,1
2017,sz300253,卫宁健康,1
2017,sz002652,扬子新材,0
2017,sz300118,东方日升,0
2017,sz600240,华业资本,0
2017,sz300155,安居宝,0
2017,sz603991,至正股份,0
2017,sz000797,中国武夷,0
2017,sz300247,乐金健康,0
2017,sz300591,万里马,1
2017,sz300540,深冷股份,0
2017,sz300004,南风股份,0
2017,sz002043,兔 宝 宝,1
2017,sz000554,泰山石油,0
2017,sz002448,中原内配,0
2017,sz002342,巨力索具,0
2017,sz600216,浙江医药,0
2017,sz603069,海汽集团,0
2017,sz300576,容大感光,0
2017,sz300160,秀强股份,0
2017,sz300201,海伦哲,1
2017,sz300604,长川科技,0
2017,sz601339,百隆东方,0
2017,sz603966,法兰泰克,0
2017,sz002066,瑞泰科技,0
2017,sz002899,英派斯,1
2017,sz002878,元隆雅图,1
2017,sz300231,银信科技,1
2017,sz600112,*ST天成,0
2017,sz600355,精伦电子,1
2017,sz002835,同为股份,1
2017,sz603787,新日股份,0
2017,sz002254,泰和新材,0
2017,sz603118,共进股份,1
2017,sz603196,日播时尚,1
2017,sz603819,神力股份,0
2017,sz603878,武进不锈,1
2017,sz002730,电光科技,1
2017,sz002727,一心堂,1
2017,sz002027,分众传媒,0
2017,sz002883,中设股份,0
2017,sz002380,科远股份,1
2017,sz300179,四方达,0
2017,sz000622,恒立实业,0
2017,sz300433,蓝思科技,0
2017,sz002442,龙星化工,0
2017,sz603088,宁波精达,0
2017,sz000007,全新好,1
2017,sz600857,宁波中百,0
2017,sz603079,圣达生物,0
2017,sz603877,太平鸟,1
2017,sz002306,*ST云网,0
2017,sz002154,报 喜 鸟,1
2017,sz300189,神农基因,0
2017,sz300025,华星创业,1
2017,sz300680,隆盛科技,0
2017,sz300663,科蓝软件,1
2017,sz300621,维业股份,0
2017,sz300166,东方国信,1
2017,sz002736,国信证券,1
2017,sz002065,东华软件,1
2017,sz002555,三七互娱,0
2017,sz002735,王子新材,0
2017,sz002101,广东鸿图,0
2017,sz002724,海洋王,0
2017,sz002873,新天药业,0
2017,sz002602,世纪华通,0
2017,sz300142,沃森生物,0
2017,sz300182,捷成股份,1
2017,sz300490,华自科技,1
2017,sz300438,鹏辉能源,0
2017,sz300457,赢合科技,0
2017,sz300588,熙菱信息,1
2017,sz300527,华舟应急,0
2017,sz600525,长园集团,0
2017,sz002057,中钢天源,0
2017,sz601238,广汽集团,0
2017,sz002585,双星新材,0
2017,sz603803,瑞斯康达,1
2017,sz603829,洛凯股份,0
2017,sz300085,银之杰,1
2017,sz300300,汉鼎宇佑,1
2017,sz300460,惠伦晶体,0
2017,sz300698,万马科技,0
2017,sz002413,雷科防务,0
2017,sz300384,三联虹普,1
2017,sz300706,阿石创,0
2017,sz300274,阳光电源,1
2017,sz002842,翔鹭钨业,0
2017,sz002197,证通电子,1
2017,sz000566,海南海药,1
2017,sz002155,湖南黄金,0
2017,sz002740,爱迪尔,0
2017,sz600297,广汇汽车,1
2017,sz300108,吉药控股,0
2017,sz300696,爱乐达,0
2017,sz300326,凯利泰,0
2017,sz300369,绿盟科技,1
2017,sz300609,汇纳科技,1
2017,sz300464,星徽精密,0
2017,sz000019,深深宝Ａ,0
2017,sz300709,精研科技,0
2017,sz002781,奇信股份,1
2017,sz002548,金新农,1
2017,sz600389,江山股份,0
2017,sz601101,昊华能源,0
2017,sz601798,蓝科高新,0
2017,sz000983,西山煤电,0
2017,sz000681,视觉中国,1
2017,sz000725,京东方Ａ,1
2017,sz000758,中色股份,0
2017,sz300585,奥联电子,0
2017,sz300011,鼎汉技术,1
2017,sz600529,山东药玻,0
2017,sz600959,江苏有线,1
2017,sz002795,永和智控,0
2017,sz002271,东方雨虹,1
2017,sz002317,众生药业,0
2017,sz300265,通光线缆,1
2017,sz300419,浩丰科技,1
2017,sz300597,吉大通信,1
2017,sz300086,康芝药业,0
2017,sz300082,奥克股份,0
2017,sz300672,国科微,1
2017,sz002843,泰嘉股份,1
2017,sz600057,象屿股份,0
2017,sz600306,商业城,1
2017,sz600828,茂业商业,1
2017,sz600898,国美通讯,0
2017,sz300249,依米康,1
2017,sz300221,银禧科技,0
2017,sz300069,金利华电,0
2017,sz002192,融捷股份,0
2017,sz300641,正丹股份,0
2017,sz300710,万隆光电,1
2017,sz002330,得利斯,0
2017,sz002270,华明装备,0
2017,sz002111,威海广泰,0
2017,sz300530,达志科技,0
2017,sz600090,同济堂,1
2017,sz300486,东杰智能,0
2017,sz600480,凌云股份,0
2017,sz600606,绿地控股,0
2017,sz002144,宏达高科,0
2017,sz603729,龙韵股份,1
2017,sz002774,快意电梯,0
2017,sz300603,立昂技术,1
2017,sz300214,日科化学,0
2017,sz300358,楚天科技,0
2017,sz300720,海川智能,0
2017,sz000861,海印股份,1
2017,sz002454,松芝股份,0
2017,sz300075,数字政通,1
2017,sz300246,宝莱特,0
2017,sz600539,狮头股份,0
2017,sz603037,凯众股份,0
2017,sz603628,清源股份,0
2017,sz300640,德艺文创,0
2017,sz300352,北信源,1
2017,sz002788,鹭燕医药,1
2017,sz002296,辉煌科技,1
2017,sz002777,久远银海,1
2017,sz000637,茂化实华,0
2017,sz000716,黑芝麻,0
2017,sz300665,飞鹿股份,0
2017,sz002540,亚太科技,0
2017,sz002064,华峰氨纶,1
2017,sz002198,嘉应制药,0
2017,sz601890,亚星锚链,0
2017,sz603298,杭叉集团,0
2017,sz300615,欣天科技,1
2017,sz300399,京天利,1
2017,sz000020,深华发Ａ,0
2017,sz002036,联创电子,0
2017,sz002137,麦达数字,1
2017,sz002509,天广中茂,0
2017,sz300442,普丽盛,0
2017,sz300522,世名科技,0
2017,sz300345,红宇新材,0
2017,sz000829,天音控股,1
2017,sz300183,东软载波,1
2017,sz300723,一品红,0
2017,sz300058,蓝色光标,1
2017,sz300099,精准信息,1
2017,sz002033,丽江旅游,0
2017,sz603198,迎驾贡酒,0
2017,sz002068,黑猫股份,0
2017,sz002295,精艺股份,0
2017,sz002671,龙泉股份,0
2017,sz300533,冰川网络,0
2017,sz002605,姚记扑克,0
2017,sz000055,方大集团,0
2017,sz600143,金发科技,1
2017,sz300079,数码科技,1
2017,sz300035,中科电气,0
2017,sz300608,思特奇,1
2017,sz300061,康旗股份,1
2017,sz300462,华铭智能,1
2017,sz002893,华通热力,1
2017,sz300561,汇金科技,1
2017,sz300100,双林股份,0
2017,sz300311,任子行,1
2017,sz002160,常铝股份,0
2017,sz601567,三星医疗,0
2017,sz603970,中农立华,0
2017,sz002020,京新药业,0
2017,sz002231,奥维通信,1
2017,sz002615,哈尔斯,0
2017,sz603050,科林电气,1
2017,sz300206,理邦仪器,0
2017,sz300488,恒锋工具,0
2017,sz002676,顺威股份,0
2017,sz002282,博深工具,0
2017,sz002669,康达新材,0
2017,sz300515,三德科技,0
2017,sz300307,慈星股份,0
2017,sz002318,久立特材,0
2017,sz000659,*ST中富,0
2017,sz002305,南国置业,0
2017,sz600668,尖峰集团,1
2017,sz603129,春风动力,0
2017,sz300276,三丰智能,0
2017,sz300272,开能环保,1
2017,sz300159,新研股份,0
2017,sz300549,优德精密,1
2017,sz600213,亚星客车,0
2017,sz600872,中炬高新,0
2017,sz300287,飞利信,1
2017,sz002559,亚威股份,1
2017,sz002576,通达动力,0
2017,sz300137,先河环保,1
2017,sz300660,江苏雷利,0
2017,sz603558,健盛集团,0
2017,sz300688,创业黑马,0
2017,sz300637,扬帆新材,0
2017,sz002901,大博医疗,0
2017,sz600178,东安动力,0
2017,sz600202,哈空调,0
2017,sz600486,扬农化工,0
2017,sz300473,德尔股份,0
2017,sz002378,章源钨业,1
2017,sz600370,三房巷,0
2017,sz600537,亿晶光电,0
2017,sz600771,广誉远,0
2017,sz002633,申科股份,0
2017,sz300649,杭州园林,0
2017,sz600137,浪莎股份,0
2017,sz300727,润禾材料,0
2017,sz600589,广东榕泰,1
2017,sz601098,中南传媒,1
2017,sz002274,华昌化工,1
2017,sz002718,友邦吊顶,0
2017,sz002026,山东威达,0
2017,sz002746,仙坛股份,0
2017,sz002337,赛象科技,1
2017,sz600123,兰花科创,1
2017,sz300409,道氏技术,0
2017,sz600262,北方股份,1
2017,sz603538,美诺华,0
2017,sz300109,新开源,1
2017,sz603789,星光农机,0
2017,sz603188,亚邦股份,0
2017,sz603269,海鸥股份,0
2017,sz603388,元成股份,0
2017,sz603661,恒林股份,0
2017,sz603809,豪能股份,0
2017,sz603886,元祖股份,1
2017,sz600226,瀚叶股份,1
2017,sz600776,东方通信,1
2017,sz601218,吉鑫科技,0
2017,sz601966,玲珑轮胎,1
2017,sz603040,新坐标,0
2017,sz603083,剑桥科技,1
2017,sz000703,恒逸石化,1
2017,sz000912,*ST天化,0
2017,sz300730,科创信息,1
2017,sz300340,科恒股份,0
2017,sz002907,华森制药,0
2017,sz300040,九洲电气,0
2017,sz002913,奥士康,1
2017,sz300675,建科院,0
2017,sz002861,瀛通通讯,1
2017,sz300168,万达信息,1
2017,sz002898,赛隆药业,0
2017,sz002527,新时达,0
2017,sz300407,凯发电气,0
2017,sz000815,美利云,1
2017,sz300551,古鳌科技,1
2017,sz300666,江丰电子,1
2017,sz300133,华策影视,1
2017,sz300203,聚光科技,1
2017,sz002830,名雕股份,1
2017,sz002886,沃特股份,0
2017,sz300336,新文化,0
2017,sz300657,弘信电子,0
2017,sz300583,赛托生物,0
2017,sz300089,文化长城,1
2017,sz300645,正元智慧,1
2017,sz300468,四方精创,1
2017,sz300661,圣邦股份,0
2017,sz300165,天瑞仪器,1
2017,sz002663,普邦股份,0
2017,sz300587,天铁股份,0
2017,sz300693,盛弘股份,0
2017,sz300712,永福股份,0
2017,sz300494,盛天网络,1
2017,sz002708,光洋股份,0
2017,sz002832,比音勒芬,0
2017,sz300386,飞天诚信,1
2017,sz002336,人人乐,1
2017,sz002769,普路通,1
2017,sz002884,凌霄泵业,0
2017,sz002627,宜昌交运,0
2017,sz300236,上海新阳,1
2017,sz300387,富邦股份,1
2017,sz300391,康跃科技,0
2017,sz002487,大金重工,0
2017,sz300279,和晶科技,1
2017,sz002530,金财互联,1
2017,sz300571,平治信息,1
2017,sz300471,厚普股份,1
2017,sz002299,圣农发展,1
2017,sz002625,光启技术,1
2017,sz000869,张 裕Ａ,0
2017,sz002476,宝莫股份,0
2017,sz002328,新朋股份,1
2017,sz300718,长盛轴承,0
2017,sz300715,凯伦股份,0
2017,sz601877,正泰电器,1
2017,sz300251,光线传媒,0
2017,sz600281,太化股份,0
2017,sz600408,安泰集团,0
2017,sz603506,南都物业,0
2017,sz603533,掌阅科技,1
2017,sz603919,金徽酒,0
2017,sz002698,博实股份,0
2017,sz600129,太极集团,0
2017,sz600340,华夏幸福,1
2017,sz600637,东方明珠,1
2017,sz600773,西藏城投,0
2017,sz600851,海欣股份,0
2017,sz601229,上海银行,1
2017,sz601777,力帆股份,1
2017,sz603507,振江股份,0
2017,sz603996,中新科技,1
2017,sz000750,国海证券,1
2017,sz000667,美好置业,0
2017,sz300157,恒泰艾普,1
2017,sz300006,莱美药业,0
2017,sz002443,金洲管道,0
2017,sz603123,翠微股份,1
2017,sz603189,网达软件,1
2017,sz603908,牧高笛,1
2017,sz002242,九阳股份,1
2017,sz000931,中 关 村,0
2017,sz300729,乐歌股份,1
2017,sz300184,力源信息,0
2017,sz002047,宝鹰股份,1
2017,sz002574,明牌珠宝,0
2017,sz600180,瑞茂通,1
2017,sz600603,广汇物流,1
2017,sz601801,皖新传媒,1
2017,sz002055,得润电子,0
2017,sz300679,电连技术,0
2017,sz300360,炬华科技,1
2017,sz002551,尚荣医疗,0
2017,sz002141,贤丰控股,0
2017,sz300053,欧比特,1
2017,sz002557,洽洽食品,0
2017,sz002097,山河智能,0
2017,sz002678,珠江钢琴,1
2017,sz300521,爱司凯,0
2017,sz300219,鸿利智汇,1
2017,sz002390,信邦制药,1
2017,sz600086,东方金钰,1
2017,sz600545,卓郎智能,0
2017,sz600609,金杯汽车,0
2017,sz600865,百大集团,0
2017,sz600880,博瑞传播,1
2017,sz002088,鲁阳节能,0
2017,sz002847,盐津铺子,0
2017,sz000997,新 大 陆,1
2017,sz600004,白云机场,0
2017,sz600150,中国船舶,0
2017,sz600533,栖霞建设,0
2017,sz300542,新晨科技,1
2017,sz000005,世纪星源,0
2017,sz002806,华锋股份,1
2017,sz002512,达华智能,1
2017,sz002716,金贵银业,0
2017,sz002100,天康生物,1
2017,sz002531,天顺风能,0
2017,sz300707,威唐工业,0
2017,sz600425,*ST青松,0
2017,sz603319,湘油泵,0
2017,sz002467,二六三,1
2017,sz000788,北大医药,0
2017,sz002370,亚太药业,0
2017,sz600126,杭钢股份,1
2017,sz600184,光电股份,0
2017,sz600781,辅仁药业,1
2017,sz601999,出版传媒,1
2017,sz300303,聚飞光电,0
2017,sz300654,世纪天鸿,1
2017,sz002567,唐人神,0
2017,sz000821,京山轻机,1
2017,sz002885,京泉华,0
2017,sz300335,迪森股份,0
2017,sz300250,初灵信息,1
2017,sz002588,史丹利,0
2017,sz300390,天华超净,1
2017,sz000563,陕国投Ａ,0
2017,sz300180,华峰超纤,0
2017,sz300015,爱尔眼科,1
2017,sz300417,南华仪器,0
2017,sz002394,联发股份,0
2017,sz600209,罗顿发展,1
2017,sz600770,综艺股份,0
2017,sz000411,英特集团,1
2017,sz000417,合肥百货,1
2017,sz600100,同方股份,1
2017,sz002415,海康威视,1
2017,sz000166,申万宏源,0
2017,sz300070,碧水源,0
2017,sz300202,聚龙股份,1
2017,sz300435,中泰股份,0
2017,sz600566,济川药业,0
2017,sz000813,德展健康,0
2017,sz000530,大冷股份,1
2017,sz300396,迪瑞医疗,0
2017,sz300461,田中精机,1
2017,sz600130,波导股份,0
2017,sz600662,强生控股,1
2017,sz300174,元力股份,0
2017,sz002641,永高股份,0
2017,sz000503,海虹控股,1
2017,sz300410,正业科技,0
2017,sz002694,顾地科技,0
2017,sz600530,交大昂立,0
2017,sz603222,济民制药,0
2017,sz603505,金石资源,0
2017,sz000548,湖南投资,0
2017,sz600033,福建高速,0
2017,sz600679,上海凤凰,0
2017,sz601599,鹿港文化,1
2017,sz603111,康尼机电,0
2017,sz000927,一汽夏利,0
2017,sz900951,*ST大化B,0
2017,sz600378,天科股份,0
2017,sz600624,复旦复华,0
2017,sz600702,舍得酒业,1
2017,sz002498,汉缆股份,1
2017,sz600330,天通股份,1
2017,sz000831,五矿稀土,0
2017,sz000823,超声电子,1
2017,sz000607,华媒控股,0
2017,sz600231,凌钢股份,0
2017,sz600371,万向德农,1
2017,sz300210,森远股份,0
2017,sz002831,裕同科技,1
2017,sz603860,中公高科,1
2017,sz603871,嘉友国际,0
2017,sz603890,春秋电子,0
2017,sz603985,恒润股份,0
2017,sz603601,再升科技,1
2017,sz603678,火炬电子,0
2017,sz603758,秦安股份,0
2017,sz603798,康普顿,0
2017,sz601216,君正集团,0
2017,sz601985,中国核电,0
2017,sz603066,音飞储存,1
2017,sz603335,迪生力,0
2017,sz603378,亚士创能,0
2017,sz603500,祥和实业,0
2017,sz600981,汇鸿集团,1
2017,sz603165,荣晟环保,0
2017,sz603200,上海洗霸,0
2017,sz603359,东珠景观,0
2017,sz300411,金盾股份,1
2017,sz600526,菲达环保,0
2017,sz600732,ST新梅,0
2017,sz300510,金冠电气,0
2017,sz600010,包钢股份,1
2017,sz600475,华光股份,0
2017,sz600774,汉商集团,0
2017,sz002216,三全食品,0
2017,sz600831,广电网络,1
2017,sz601689,拓普集团,0
2017,sz002763,汇洁股份,0
2017,sz002751,易尚展示,0
2017,sz002927,泰永长征,0
2017,sz002183,怡 亚 通,1
2017,sz300332,天壕环境,0
2017,sz300032,金龙机电,0
2017,sz300470,日机密封,1
2017,sz300456,耐威科技,0
2017,sz000925,众合科技,1
2017,sz002450,康得新,1
2017,sz002316,键桥通讯,1
2017,sz002363,隆基机械,0
2017,sz002153,石基信息,1
2017,sz002864,盘龙药业,0
2017,sz002562,兄弟科技,1
2017,sz000709,河钢股份,1
2017,sz300431,暴风集团,1
2017,sz300695,兆丰股份,0
2017,sz300088,长信科技,0
2017,sz000887,中鼎股份,0
2017,sz002475,立讯精密,0
2017,sz300347,泰格医药,1
2017,sz300737,科顺股份,0
2017,sz600410,华胜天成,1
2017,sz600636,*ST爱富,1
2017,sz002868,绿康生化,0
2017,sz603477,振静股份,0
2017,sz603882,金域医学,1
2017,sz002908,德生科技,1
2017,sz300463,迈克生物,0
2017,sz300636,同和药业,0
2017,sz300612,宣亚国际,1
2017,sz300676,华大基因,1
2017,sz600180,瑞茂通,1
2017,sz600882,广泽股份,0
2017,sz601328,交通银行,0
2017,sz601952,苏垦农发,0
2017,sz603169,兰石重装,0
2017,sz603227,雪峰科技,1
2017,sz603260,合盛硅业,0
2017,sz603331,百达精工,0
2017,sz603630,拉芳家化,0
2017,sz002575,群兴玩具,0
2017,sz002922,伊戈尔,0
2017,sz300072,三聚环保,1
2017,sz300045,华力创通,0
2017,sz002041,登海种业,1
2017,sz002478,常宝股份,1
2017,sz000882,华联股份,1
2017,sz000882,华联股份,1
2017,sz002402,和而泰,1
2017,sz002787,华源控股,0
2017,sz600229,城市传媒,1
2017,sz600703,三安光电,1
2017,sz601369,陕鼓动力,1
2017,sz001896,豫能控股,0
2017,sz300478,杭州高新,0
2017,sz000908,景峰医药,0
2017,sz002919,名臣健康,0
2017,sz002722,金轮股份,0
2017,sz002670,国盛金控,1
2017,sz600195,中牧股份,0
2017,sz600595,中孚实业,0
2017,sz300200,高盟新材,0
2017,sz002816,和科达,0
2017,sz000153,丰原药业,0
2017,sz000688,建新矿业,0
2017,sz300481,濮阳惠成,0
2017,sz002327,富安娜,1
2017,sz300670,大烨智能,0
2017,sz300095,华伍股份,0
2017,sz002580,圣阳股份,1
2017,sz002757,南兴装备,0
2017,sz300703,创源文化,0
2017,sz300243,瑞丰高材,0
2017,sz300606,金太阳,1
2017,sz600108,亚盛集团,0
2017,sz600160,巨化股份,0
2017,sz603363,傲农生物,1
2017,sz603689,皖天然气,0
2017,sz603833,欧派家居,0
2017,sz002181,粤 传 媒,1
2017,sz300280,南通锻压,1
2017,sz300388,国祯环保,0
2017,sz300119,瑞普生物,1
2017,sz002015,霞客环保,1
2017,sz002918,蒙娜丽莎,0
2017,sz002836,新宏泽,0
2017,sz300170,汉得信息,1
2017,sz002310,东方园林,0
2017,sz603028,赛福天,0
2017,sz603283,赛腾股份,0
2017,sz300497,富祥股份,0
2017,sz300434,金石东方,0
2017,sz300582,英飞特,0
2017,sz600456,宝钛股份,0
2017,sz601789,宁波建工,0
2017,sz603181,皇马科技,0
2017,sz002748,世龙实业,1
2017,sz300351,永贵电器,0
2017,sz300162,雷曼股份,0
2017,sz002733,雄韬股份,1
2017,sz600111,北方稀土,0
2017,sz603987,康德莱,0
2017,sz002135,东南网架,0
2017,sz002196,方正电机,1
2017,sz002747,埃斯顿,1
2017,sz300439,美康生物,1
2017,sz300622,博士眼镜,0
2017,sz000985,大庆华科,0
2017,sz000885,同力水泥,0
2017,sz002273,水晶光电,1
2017,sz300415,伊之密,0
2017,sz002195,二三四五,1
2017,sz000900,现代投资,0
2017,sz000720,新能泰山,0
2017,sz000657,中钨高新,0
2017,sz002386,天原集团,0
2017,sz300121,阳谷华泰,0
2017,sz300281,金明精机,1
2017,sz002682,龙洲股份,0
2017,sz002283,天润曲轴,1
2017,sz300726,宏达电子,1
2017,sz000906,浙商中拓,0
2017,sz000718,苏宁环球,0
2017,sz300547,川环科技,0
2017,sz300333,兆日科技,1
2017,sz600706,曲江文旅,0
2017,sz601020,华钰矿业,0
2017,sz300600,瑞特股份,0
2017,sz300067,安诺其,0
2017,sz002431,棕榈股份,0
2017,sz300578,会畅通讯,1
2017,sz300501,海顺新材,0
2017,sz300408,三环集团,1
2017,sz600551,时代出版,1
2017,sz603496,恒为科技,1
2017,sz603999,读者传媒,0
2017,sz002550,千红制药,0
2017,sz002311,海大集团,1
2017,sz002556,辉隆股份,1
2017,sz300141,和顺电气,0
2017,sz600446,金证股份,1
2017,sz600513,联环药业,0
2017,sz600830,香溢融通,1
2017,sz603399,吉翔股份,0
2017,sz603922,金鸿顺,0
2017,sz000023,深天地Ａ,0
2017,sz002673,西部证券,0
2017,sz002817,黄山胶囊,0
2017,sz600015,华夏银行,1
2017,sz600159,大龙地产,0
2017,sz600461,洪城水业,0
2017,sz600552,凯盛科技,0
2017,sz600072,中船科技,0
2017,sz600097,开创国际,0
2017,sz300338,开元股份,1
2017,sz603638,艾迪精密,0
2017,sz000989,九 芝 堂,1
2017,sz002165,红 宝 丽,0
2017,sz002494,华斯股份,1
2017,sz600766,园城黄金,0
2017,sz002613,北玻股份,0
2017,sz600890,中房股份,0
